word	ipa	word_pred	sent_pred	is_word_wrong	is_sent_wrong
0	이	i	i	i	True	True
1	모든	modɯn	modɯn	modɯn	True	True
2	경험들이	gjʌŋhʌmdɯri	gjʌŋhʌmdɯri	kjʌŋhʌmdɯri	True	False
3	특히	tʰɯkʰi	tʰɯkʰi	tʰɯkʰi	True	True
4	결정적	gjʌɭ.tzʌŋʣʌk̚	gjʌɭ.tzʌŋʣʌk	kjʌɭ.tzʌŋʣʌk	False	False
5	시기에는	ɕigienɯn	ɕigienɯn	ɕigienɯn	True	True
6	뇌의	nwee	nwee	nwei	True	False
7	하드웨어	hadɯweʌ	hadɯweʌ	hadɯweʌ	True	True
8	자체를	ʣatsʰerɯɭ	ʣatsʰerɯɭ	ʣatsʰerɯɭ	True	True
9	바꾸어놓는	bakʼuʌnonnɯn	bakʼuʌnonnɯn	pakʼuʌnonnɯn	True	False
10	거죠.	gʌʣjo̞	gʌʣjo̞	gʌʣjo̞	True	True
