word	ipa	word_pred	sent_pred	is_word_wrong	is_sent_wrong
0	그러고	kɯrʌgo	kɯrʌgo	gɯrʌgo	True	False
1	약간	.jak̚kʼan	.jak̚kʼan	.jak̚kʼan	True	True
2	좀	ʣom	ʣom	ʣom	True	True
3	새로운	sɛroun	sɛroun	sɛroun	True	True
4	과학자들	gwahak̚.tzadɯɭ	gwahak̚.tzadɯɭ	kwahak̚.tzadɯɭ	True	False
5	이야기하면서	i.jagihamjʌnsʌ	i.jagihamjʌnsʌ	i.jagihamjʌnsʌ	True	True
6	우리	uri	uri	uri	True	True
7	격동	gjʌk̚tʼoŋ	gjʌk̚tʼoŋ	kjʌk̚tʼoŋ	True	False
8	오백년	obɛk̚	obɛŋɲjʌn	obɛŋɲjʌn	False	False
9	하면서도	ɲjʌn	hamjʌnsʌdo	hamjʌnsʌdo	False	False
10	그런	hamjʌnsʌdo	gɯrʌn	gɯrʌn	False	False
11	얘기	gɯrʌ	jɛgi	jɛgi	False	False
12	전에	njɛgi	ʣʌne	ʣʌne	False	False
13	좀	ʣʌne	ʣom	ʣom	False	False
14	했던	ʣom	hɛt̚tʼʌn	hɛt̚tʼʌn	False	False
15	거	hɛt̚tʼʌn	gʌ	gʌ	False	False
16	같은데	gʌ	gatʰɯnde	gatʰɯnde	False	False
17	과학자들	gatʰɯnde	gwahak̚.tzadɯɭ	kwahak̚.tzadɯɭ	False	False
18	이야기하면서	gwahak̚.tzadɯɭ	i.jagihamjʌnsʌ	i.jagihamjʌnsʌ	False	False
19	무슨	i.jagihamjʌnsʌ	musɯn	musɯn	False	False
20	엄청	musɯn	ʌmtsʰʌŋ	ʌmtsʰʌŋ	False	False
21	천재	ʌmtsʰʌŋ	tsʰʌnʣɛ	tsʰʌnʣɛ	False	False
22	과학자가	tsʰʌnʣɛ	gwahak̚.tzaga	kwahak̚.tzaga	False	False
23	있어서	gwahak̚.tzaga	isʼʌsʌ	isʼʌsʌ	False	False
24	뭐	isʼʌsʌ	mwʌ	mwʌ	False	False
25	이렇게	mwʌ	irʌkʰe	irʌkʰe	False	False
26	사람	irʌkʰe	saram	saram	False	False
27	이상하더라.	saram	isaŋhadʌra	isaŋhadʌra	False	False
