word	ipa	word_pred	sent_pred	is_word_wrong	is_sent_wrong
0	그리고	kɯrigo	kɯrigo	gɯrigo	True	False
1	마지막	maʣimak̚	maʣimak̚	maʣimak̚	True	True
2	세	sʼe	se	se	False	False
3	번째는	bʌn.tzɛnɯn	bʌn.tzɛnɯn	pʌn.tzɛnɯn	True	False
4	이제	iʣe	iʣe	iʣe	True	True
5	다	da	da	ta	True	False
6	같이	gatsʰi	gatsʰi	gatsʰi	True	True
7	우리	uri	uri	uri	True	True
8	회원들이나	hwewʌndɯrina	hwewʌndɯrina	hwewʌndɯrina	True	True
9	여러	jʌrʌ	jʌrʌ	jʌrʌ	True	True
10	그~	gɯ	gɯ	gɯp̚	True	False
11	같은	esʌ	gatʰɯn	gatʰɯn	False	False
12	동료들	gatʰɯn	doŋɲjo̞dɯɭ	toŋɲjo̞dɯɭ	False	False
13	하고	doŋɲjo̞dɯɭ	hago	hago	False	False
14	같이	hago	gatsʰi	gatsʰi	False	False
15	그걸	gatsʰi	gɯgʌɭ	gɯgʌɭ	False	False
16	어~	gɯgʌɭ	ʌ	ʌp̚	False	False
17	그~	ʌ	gɯ	gɯp̚	False	False
18	솔루션이	esʌ	soɭlusjʌɲi	soɭlusjʌɲi	False	False
19	나온	gɯ	naon	naon	False	False
20	거를	esʌ	gʌrɯɭ	gʌrɯɭ	False	False
21	행동으로	soɭlusjʌɲi	hɛŋdoŋɯro	hɛŋdoŋɯro	False	False
22	옮기자라는	naon	omgiʣaranɯn	omgiʣaranɯn	False	False
23	그런	gʌrɯɭ	gɯrʌn	gɯrʌn	False	False
24	인제	hɛŋdoŋɯro	inʣe	inʣe	False	False
25	활동을	omgiʣaranɯn	hwaɭtʼoŋɯɭ	hwaɭtʼoŋɯɭ	False	False
26	하고	gɯrʌn	hago	hago	False	False
27	있습니다.	ɲinʣe	it̚sʼɯmɲida	it̚sʼɯmɲida	False	False
