word	ipa	word_pred	sent_pred	is_word_wrong	is_sent_wrong
0	의료	ɰirjo̞	ɰirjo̞	ɰirjo̞	True	True
1	현장	hjʌnʣaŋ	hjʌnʣaŋ	hjʌnʣaŋ	True	True
2	얘기기도	jɛgigido	jɛgigido	jɛgigido	True	True
3	하지만	haʣiman	haʣiman	haʣiman	True	True
4	죽음에	ʣugɯme	ʣugɯme	ʣugɯme	True	True
5	대한	dɛhan	dɛhan	dɛhan	True	True
6	이야기기도	i.jagigido	i.jagigido	i.jagigido	True	True
7	한	han	han	han	True	True
8	거	gʌ	gʌ	gʌ	True	True
9	같은데	gatʰɯnde	gatʰɯnde	gatʰɯnde	True	True
10	놀랬던	noɭlɛt̚tʼʌn	noɭlɛt̚tʼʌn	noɭlɛt̚tʼʌn	True	True
11	건	gʌn	gʌn	gʌn	True	True
12	평소에	pʰjʌŋsoe	pʰjʌŋsoe	pʰjʌŋsoe	True	True
13	우리가	uriga	uriga	uriga	True	True
14	죽음에	ʣugɯme	ʣugɯme	ʣugɯme	True	True
15	대해서	dɛhɛsʌ	dɛhɛsʌ	dɛhɛsʌ	True	True
16	정말	ʣʌŋmaɭ	ʣʌŋmaɭ	.tzʌŋmaɭ	True	False
17	터부치하니까	tʰʌbutsʰihaɲikʼa	tʰʌbutsʰihaɲik	tʰʌbutsʰihaɲik	False	False
18	어떤	ʌtʼʌn	ʌtʼʌn	ʌtʼʌn	True	True
19	죽고	ʣuk̚kʼo	ʣuk̚kʼo	ʣuk̚kʼo	True	True
20	나서	nasʌ	nasʌ	nasʌ	True	True
21	그런	gɯrʌn	gɯrʌn	gɯrʌn	True	True
22	모습이나	mosɯbina	mosɯbina	mosɯbina	True	True
23	그런	gɯrʌn	gɯrʌn	gɯrʌn	True	True
24	것에	gʌse	gʌse	gʌse	True	True
25	대해서	dɛhɛsʌ	dɛhɛsʌ	dɛhɛsʌ	True	True
26	참	tsʰam	tsʰam	tsʰam	True	True
27	이야기할	i.jagihaɭ	i.jagihaɭ	i.jagihaɭ	True	True
28	상황이	saŋhwaŋi	saŋhwaŋi	saŋhwaŋi	True	True
29	없었던	ʌp̚sʼʌt̚tʼʌn	ʌp̚sʼʌt̚tʼʌn	ʌp̚sʼʌt̚tʼʌn	True	True
30	거	gʌ	gʌ	gʌ	True	True
31	같아요.	gatʰajo̞	gatʰajo̞	gatʰajo̞	True	True
