word	ipa	word_pred	sent_pred	is_word_wrong	is_sent_wrong
0	이	i	i	i	True	True
1	실제로	ɕiɭ.tzero	ɕiɭ.tzero	ɕiɭ.tzero	True	True
2	인제	inʣe	inʣe	inʣe	True	True
3	헌법	hʌnpʼʌp̚	hʌnpʼʌp̚	hʌnbʌp̚	True	False
4	소송이라든지	sʼosoŋiradɯnʣi	sosoŋiradɯnʣi	sosoŋiradɯnʣi	False	False
5	공익	goŋik̚	goŋik̚	goŋik̚	True	True
6	소송	sosoŋ	sosoŋ	sosoŋ	True	True
7	이런	irʌn	irʌn	irʌn	True	True
8	인제	inʣe	inʣe	inʣe	True	True
9	많은	manɯ	manɯn	manɯn	False	False
10	인권	ɲingwʌn	ingwʌn	inkʼwʌn	False	False
11	운동	undoŋ	undoŋ	undoŋ	True	True
12	까	kʼa	kʼa	kʼa	True	True
13	인권	ingwʌn	ingwʌn	inkʼwʌn	True	False
14	변호사로서	bjʌnhosarosʌ	bjʌnhosarosʌ	pjʌnhosarosʌ	True	False
15	많은	manɯn	manɯn	manɯn	True	True
16	활동을	hwaɭtʼoŋɯɭ	hwaɭtʼoŋɯɭ	hwaɭtʼoŋɯɭ	True	True
17	하셨는데	hasjʌnnɯnde	hasjʌnnɯnde	hasjʌnnɯnde	True	True
18	어~	ʌ	ʌ	ʌp̚	True	False
19	그래서	esʌ	kɯrɛsʌ	gɯrɛsʌ	False	False
20	이제	gɯrɛsʌ	iʣe	iʣe	False	False
21	책에서도	iʣe	tsʰɛgesʌdo	tsʰɛgesʌdo	False	False
22	보면	tsʰɛgesʌdo	bomjʌn	bomjʌn	False	False
23	그	bomjʌn	gɯ	gɯ	False	False
24	일관성	gɯ	iɭgwansʌŋ	iɭgwansʌŋ	False	False
25	없는	iɭgwansʼʌŋ	ʌmnɯn	ʌmnɯn	False	False
26	법칙	ʌmnɯn	bʌp̚tsʰik̚	pʌp̚tsʰik̚	False	False
27	이렴	bʌp̚tsʰik̚	irjʌm	irjʌm	False	False
28	이제	irjʌm	iʣe	iʣe	False	False
29	부분에	iʣe	bubune	bubune	False	False
30	대한	bubune	dɛhan	dɛhan	False	False
