word	ipa	word_pred	sent_pred	is_word_wrong	is_sent_wrong
0	경기에	kjʌŋgie	gjʌŋgie	kjʌŋgie	False	True
1	나갔다	nagat̚tʼa	nagat̚tʼa	nagat̚tʼa	True	True
2	하면	hamjʌn	hamjʌn	hamjʌn	True	True
3	예선에서	nʲesʌnesʌ	jesʌnesʌ	jesʌnesʌ	False	False
4	탈락보는	tʰaɭlak̚	tʰaɭlak̚pʼonɯn	tʰaɭlak̚pʼonɯn	False	False
5	바람에	bonɯn	barame	parame	False	False
6	제대로	barame	ʣedɛro	.tzedɛro	False	False
7	경기	ʣedɛro	gjʌŋgi	gjʌŋgi	False	False
8	한	gjʌŋgi	han	han	False	False
9	번	han	bʌn	bʌn	False	False
10	해보지	bʌn	hɛboʣi	hɛboʣi	False	False
11	못하고	hɛboʣi	motʰago	motʰago	False	False
12	다른	motʰago	darɯn	darɯn	False	False
13	선수들의	darɯn	sʌnsudɯre	sʌnsudɯre	False	False
14	경기를	sʌnsudɯre	gjʌŋgirɯɭ	kjʌŋgirɯɭ	False	False
15	무력하게	gjʌŋgirɯɭ	murjʌkʰage	murjʌkʰage	False	False
16	지켜봐야만	murjʌkʰage	ʣikʰjʌbwa.jaman	ʣikʰjʌbwa.jaman	False	False
17	했던	ʣikʰjʌbwa.jaman	hɛt̚tʼʌn	hɛt̚tʼʌn	False	False
18	그	hɛt̚tʼʌn	gɯ	gɯ	False	False
19	때	gɯtʼɛ	tʼɛ	tʼɛ	False	False
20	패배만큼	pʰɛbɛmankʰɯm	pʰɛbɛmankʰɯm	pʰɛbɛmankʰɯm	True	True
21	힘들었던	himdɯrʌt̚tʼʌn	himdɯrʌt̚tʼʌn	himdɯrʌt̚tʼʌn	True	True
22	것은	gʌsɯn	gʌsɯn	gʌsɯn	True	True
23	경기장에	gjʌŋgiʣaŋe	gjʌŋgiʣaŋe	kjʌŋgiʣaŋe	True	False
24	응원	ɯŋwʌn	ɯŋwʌn	ɯŋwʌn	True	True
25	오신	oɕin	oɕin	oɕin	True	True
26	부모님을	bumoɲimɯɭ	bumoɲimɯɭ	bumoɲimɯɭ	True	True
27	볼	boɭ	boɭ	boɭ	True	True
28	면목이	mjʌnmogi	mjʌnmogi	mjʌnmogi	True	True
29	없었다는	ʌp̚sʼʌt̚tʼanɯn	ʌp̚sʼʌt̚tʼan	ʌp̚sʼʌt̚tʼan	False	False
30	것이다.	gʌɕida	gʌɕida	gʌɕida	True	True
