word	ipa	word_pred	sent_pred	is_word_wrong	is_sent_wrong
0	별	pjʌɭ	bjʌɭ	bjʌɭ	False	False
1	근거	gɯngʌ	gɯngʌ	gɯngʌ	True	True
2	없는	ʌmnɯn	ʌmnɯn	ʌmnɯn	True	True
3	제	ʣe	ʣe	ʣe	True	True
4	추측이고	tsʰutsʰɯgigo	tsʰutsʰɯgigo	tsʰutsʰɯgigo	True	True
5	어~	ʌ	ʌ	ʌp̚	True	False
6	한편으로	esʌ	hanpʰjʌnɯro	hanpʰjʌnɯro	False	False
7	생각을	hanpʰjʌnɯro	sɛŋgagɯɭ	sɛŋgagɯɭ	False	False
8	해보면	sɛŋgagɯɭ	hɛbomjʌn	hɛbomjʌn	False	False
9	어~	hɛbomjʌn	ʌ	ʌp̚	False	False
10	이분이	ʌ	ibuɲi	ibuɲi	False	False
11	한참	esʌ	hantsʰam	hantsʰam	False	False
12	어릴	ibuɲi	ʌriɭ	ʌriɭ	False	False
13	때	hantsʰa	tʼɛ	tʼɛ	False	False
14	활동하던	mʌriɭ	hwaɭtʼoŋhadʌn	hwaɭtʼoŋhadʌn	False	False
15	시기가	tʼɛ	ɕigiga	ɕigiga	False	False
16	그	hwaɭtʼoŋhadʌn	gɯ	gɯ	False	False
17	요한	ɕigiga	jo̞han	jo̞han	False	False
18	스트라우스	gɯ	sɯtʰɯrausɯ	sɯtʰɯrausɯ	False	False
19	이세가	jo̞han	isega	isega	False	False
20	흔히	sɯtʰɯrausɯ	hɯnhi	hɯnhi	False	False
21	왈츠의	isega	waɭtsʰɯe	wat̚tsʰɯe	False	False
22	왕	hɯnhi	waŋ	waŋ	False	False
23	뭐~	waɭtsʰɯe	mwʌ	mwʌ	False	False
24	이런	waŋ	irʌn	irʌn	False	False
25	식으로	mwʌ	ɕigɯro	ɕigɯro	False	False
26	많이	esʌ	maɲi	maɲi	False	False
27	이야기하잖아요.	irʌn	i.jagihaʣanajo̞	i.jagihaʣanajo̞	False	False
